"gene_id","A1","A2","A3","tau1","tau2","tau3","tau4"
"ECB_01378","0.061248","0.108021","0.577648","8.351977","47.249341","48.000877","164.698652"
"ECB_01379","0.182911","0.118444","0.467577","1.075903","23.988261","24.097719","134.731393"
"ECB_01382","0.037236","0","0.315328","0.000661","23.892981","27.29799","167.538102"
"ECB_01383","0.004865","0.376657","0.596068","7.469133","7.999149","48.006125","185.247574"
"ECB_01384","0.243132","0.173936","0.726797","11.289023","17.213546","28.482539","167.99993"
"ECB_01387","0.813874","0","0.285576","0.000421","18.525488","28.145183","186.073"
"ECB_01394","0.469152","0.646431","0.378191","6.025721","7.970066","7.97089","181.52743"
"ECB_01395","0.020255","0.132967","0.618087","4.20776","17.250577","17.250585","157.535009"
"ECB_01396","0.055881","0.072939","0.462996","6.716677","25.476064","47.999921","140.391272"
"ECB_01397","0.008887","0.263517","0.208501","6.00013","6.186454","39.123063","170.594742"
"ECB_01398","0.011493","0.084719","0.094128","9.46947","11.134655","31.35235","173.58187"
"ECB_01399","0.034232","0.21661","0.106743","6.361075","7.940158","65.76353","146.79145"
"ECB_01400","0.033434","0.009648","0.078839","0.000251","21.789606","50.62895","204.234914"
"ECB_01402","0.579838","0","1.057816","0.909333","8.068727","48.28256","197.117083"
"ECB_01406","0.247328","0.541272","0.605925","6.541476","6.692616","30.696402","167.998809"
"ECB_01412","8e-06","1e-06","0.006694","5.336748","6.290843","32.100747","180.312721"
"ECB_01414","0.349218","0.034544","0.950413","8.00001","35.287945","35.455132","56.710375"
"ECB_01415","0.055297","0.01026","0.462589","15.489478","15.48971","33.4514","176.530834"
"ECB_01419","0.557315","1e-05","0.468468","1.13068","24.00239","80.492695","137.006107"
"ECB_01427","0.245397","0.005695","0.590646","6.851757","8.621645","66.750807","129.66003"
"ECB_01434","0.445005","5.7e-05","0.984566","20.357225","36.559629","37.47183","277.01126"
"ECB_01436","0.452304","0.000103","0.467462","0.002522","46.789087","46.974255","180.007283"
"ECB_01437","0.88614","0.07336","0.124014","6.000022","9.314272","40.793116","197.471686"
"ECB_01439","0.001664","1.8e-05","0.530429","3.895956","16.383989","48.83008","166.687959"
"ECB_01444","0.904143","5e-06","0.369322","3.863177","8.466101","25.720748","169.396805"
"ECB_01447","0.327097","0.571084","0.319394","4.310666","7.946289","29.209634","186.774571"
"ECB_01450","0.071727","0.429311","0.199063","7.999991","8.000005","30.423237","168.136122"
"ECB_01453","0.273981","0.083519","0.177672","0.324228","24.061808","40.332361","167.999909"
"ECB_01454","0.220068","0.675926","0.847059","5.058418","5.058428","28.410753","177.316838"
"ECB_01455","0.101402","0.006887","0.687261","11.785901","11.786406","43.828138","191.205812"
"ECB_01456","0.086502","0.660102","0.449683","6.485838","9.359538","13.856709","335.99023"
"ECB_01458","5.9e-05","2.6e-05","0.006361","1.258322","19.461903","48.987673","174.665631"
"ECB_01462","0.000822","0","0.241263","4.686986","10.744892","33.792799","169.115648"
"ECB_01469","0.010535","0.147318","0.548796","6.4e-05","8.00456","34.80562","161.318545"
"ECB_01471","0.298974","0.000899","0.581076","7.922902","16.036021","36.963967","169.960797"
"ECB_01475","0.130031","0","0.26879","5.618481","24.440781","47.033295","184.098833"
"ECB_01477","0.69498","0","0.159926","3.999995","8.201035","22.400585","171.342564"
"ECB_01478","0.035834","0.297059","0.280207","23.299163","26.263395","37.776019","167.093202"
"ECB_01483","0.187793","0.350318","0.413233","24.566125","31.296986","42.012464","91.973513"
"ECB_01485","0.337057","0.01007","0.840447","1.478506","12.761535","49.490164","162.006007"
"ECB_01486","0.288367","0.098741","1.008348","8.821747","31.663914","31.663914","185.267598"
"ECB_01487","0.00405","0.165522","0.894902","0.193786","9.397583","33.654012","167.96273"
"ECB_01488","0.177884","0.221865","0.999951","24.232256","41.677273","60.552455","250.462099"
"ECB_01489","0.125491","1e-06","0.946353","4.999522","16.308695","24.740491","186.68757"
"ECB_01490","0.135306","0","1.001657","7.853865","8.089743","29.849607","195.118542"
"ECB_01491","0.032594","1e-06","0.866768","0.000202","24.991449","54.930198","139.063847"
"ECB_01495","0.034187","5.2e-05","0.415094","23.23323","67.345869","82.652505","106.401545"
"ECB_01496","0.006202","0.167502","0.594019","7.965329","8.018516","23.731474","121.67763"
"ECB_01497","0.78737","0","0.489927","7.477644","13.797734","13.910025","134.455073"
"ECB_01501","0.632285","0","0.441463","0.074418","10.37907","22.639954","80.371824"
"ECB_01502","0.030766","0.148872","0.604784","6.012627","10.537084","25.629905","167.344058"
"ECB_01503","0.016933","0.004957","0.905276","7.952428","22.890464","23.999508","166.333092"
"ECB_01504","0.048599","0.083485","0.670396","8.756025","26.863854","27.408897","73.292466"
"ECB_01505","0.039521","0.005172","0.600111","9.539793","9.539844","34.521022","168.002964"
"ECB_01509","0.453828","0.002743","0.003719","4.976647","22.462367","30.783213","178.953847"
"ECB_01515","0.19079","1.2e-05","0.384788","6.763532","7.038423","51.274291","142.679953"
"ECB_01518","0.023803","0.000201","0.811946","3.338462","3.728186","64.998034","335.980012"
"ECB_01521","0.026894","1e-06","0.010409","8.097572","8.17337","29.666723","170.068805"
"ECB_01522","0","0.180677","0.245914","3.468163","7.999999","18.07576","179.998041"
"ECB_01523","0.026198","0","0.99751","10.114581","22.872461","22.873832","155.680843"
"ECB_01525","0.421989","0.015255","0.977331","5.009595","11.287099","48.159147","148.519437"
"ECB_01526","0.00425","1","0.270467","1e-06","50.763809","57.091497","194.136369"
"ECB_01530","0.090319","0.000959","0.009615","5.98495","5.995848","51.136884","152.966834"
"ECB_01531","0.018139","0.17219","0.920759","4.256122","23.631229","46.711316","146.977397"
"ECB_01534","0.882686","0.072485","0.446878","5.256387","10.43318","24.465935","181.551065"
"ECB_01540","0.005506","2.3e-05","0.005882","0.013207","15.106738","24.058444","175.032542"
"ECB_01544","0.000157","2.9e-05","0.005473","2.281817","16.699768","37.526219","161.696237"
"ECB_01546","0.564222","1e-06","0.422769","1.9e-05","14.755141","35.794936","153.009331"
"ECB_01549","0.180755","0.818173","0.796228","7.486674","9.534099","17.618357","167.065349"
"ECB_01554","0.394216","0.103915","0.80854","0.039598","23.997038","23.999953","155.768793"
"ECB_01555","0.022162","0.847216","0.571933","6.526686","15.449928","15.451231","168.936075"
"ECB_01559","0.778688","0.148557","0.346842","4.999768","11.856186","48.258517","171.864137"
"ECB_01565","0.392517","0.00566","0.332714","2.989058","8.836726","67.521965","149.115695"
"ECB_01566","0.011123","0.156162","0.293402","7.851609","11.274342","29.862385","167.999899"
"ECB_01567","0.024663","0.509805","0.487363","5.391771","27.527492","33.205682","225.517952"
"ECB_01570","0.662251","0.277991","0.641959","0.805185","2.803616","40.076822","156.9035"
"ECB_01571","0.687152","0.102834","0.06021","6.204498","11.816181","28.92637","166.91486"
"ECB_01572","0.687777","0.022072","0.149903","0.183003","25.632513","40.701984","153.997774"
"ECB_01575","0.264166","0.964269","0.146477","8.677915","19.103789","51.030457","144.445497"
"ECB_01576","0.220763","0.026038","0.906248","2.639626","23.910752","23.910754","130.538255"
"ECB_01577","0.999994","0.118375","0.290186","0.005447","19.841097","44.215143","224.242053"
"ECB_01579","0.226548","0.552947","0.353068","6.5e-05","27.789479","29.063627","313.821734"
"ECB_01582","0.76757","0.215836","0.640666","2.996799","16.128562","35.950027","155.810726"
"ECB_01583","0.557602","0.381857","0.269966","8.000299","8.281124","13.677474","125.441549"
"ECB_01584","0.044574","0.642288","0.482413","5.875539","16.711053","23.998727","180.705208"
"ECB_01585","0.074386","0.021405","0.747541","8.0702","15.53748","25.328094","142.97314"
"ECB_01586","0.023036","0.070113","0.964089","1.462268","8.000006","33.122769","166.507023"
"ECB_01588","0.285036","0.547481","0.803701","4.813985","7.999981","48.952392","159.479105"
"ECB_01591","0.726931","0","0.846964","10.415078","59.645069","95.075722","187.94643"
"ECB_01593","0.486398","0.841337","0.733564","8.000031","23.382829","23.38283","177.427174"
"ECB_01594","0.55134","0.001507","1.100118","4.076538","6.837135","160.930653","200.591037"
"ECB_01598","0.640565","0.009554","0.320227","3.670544","9.147045","40.582624","176.362722"
"ECB_01599","0.845918","0.001933","0.12046","7.999981","8.000008","31.915317","187.931154"
"ECB_01600","0.925832","0","0.084455","6.478904","8.56401","37.286635","166.211828"
"ECB_01601","0.717495","0.001194","0.093438","6.000007","10.463502","27.552239","164.141551"
"ECB_01602","0.879024","0.020474","0.050483","4.853391","13.680464","13.711083","221.862439"
"ECB_01604","0.743062","0.190689","0.999973","0.390229","11.422256","39.074288","187.356451"
"ECB_01605","0.139629","0.509444","0.39271","6.420929","7.999923","8.000508","169.839879"
"ECB_01606","0.791309","0","0.113344","6.610123","8.570132","29.07066","178.449209"
"ECB_01615","0.406597","1.6e-05","0.725223","1.10744","12.886512","27.663859","167.999871"
"ECB_01617","0.201212","0.351728","0.373207","7.311896","7.31191","24.01142","171.417612"
"ECB_01618","0.024301","0.291709","0.489177","6.014553","10.167815","26.830551","149.342704"
"ECB_01620","0.571146","0.076828","0.841115","6.112769","9.665879","30.81198","167.999822"
"ECB_01630","0.215336","0.358394","0.64365","6.000004","6.346687","29.54632","163.471794"
"ECB_01631","0.979499","0","0.13082","0.477378","10.989985","47.366462","156.464852"
"ECB_01633","0.387281","0.596991","0.532128","12.459252","12.459549","12.462606","151.356317"
"ECB_01636","0.460109","0.027359","0.487959","13.496409","38.215939","38.253831","225.997065"
"ECB_01641","0.255316","3.7e-05","0.822756","5.3e-05","13.088672","47.980161","160.103892"
"ECB_01642","0.463755","0.033345","0.578922","0.202436","0.482702","49.018778","166.545924"
"ECB_01643","0.008534","0.008431","0.241479","4.900172","10.641253","31.231742","167.404673"
"ECB_01644","0.173462","0.080897","0.433008","5.535043","48.038286","51.032665","167.999473"
"ECB_01645","0.418938","0.591415","0.169762","5.330511","13.75654","13.75654","176.394824"
"ECB_01646","0.488787","0.183589","0.252782","0.628211","48.272611","49.312826","115.303339"
"ECB_01647","0.01255","0.786942","0.196961","7.992453","8.020404","8.387258","219.683947"
"ECB_01648","0.144395","0.540011","0.201986","2.729808","6.616187","6.745877","186.844762"
"ECB_01649","0.166311","0.554027","0.380863","4.999978","5.000049","23.625781","189.771958"
"ECB_01650","0.129141","0.656429","0.355125","4.185845","7.203263","24.000032","153.636569"
"ECB_01651","0.153191","0.600942","0.310771","5.999999","6.000001","14.237976","203.871995"
"ECB_01652","0.055063","0.53363","0.192675","4.518132","9.272881","19.565224","181.850923"
"ECB_01654","0.993247","3e-06","0.61745","0.223127","11.53077","28.255105","178.824119"
"ECB_01655","0.645588","0.150594","0.177223","6.000003","7.369213","32.297496","167.999994"
"ECB_01657","0.540072","0.630463","0.76211","4.000001","11.177821","56.047621","56.048013"
"ECB_01658","0.009953","0.000277","0.266504","10.071465","17.272822","23.999579","47.179729"
"ECB_01661","0.990253","0","0.281075","2.935973","8.598966","33.53274","159.853824"
"ECB_01664","0.040094","0.68259","0.333554","23.656933","23.998337","30.114954","157.849334"
"ECB_01672","0.695201","0","0.541415","4.037669","22.359896","34.429623","155.43595"
"ECB_01673","0.748406","0.000207","0.460742","2.687848","13.487207","23.293532","79.784426"
"ECB_01674","0.000226","0.113363","0.850957","1e-06","6.149976","22.542086","197.870121"
"ECB_01675","0.856219","0.035376","0.456272","5.939661","9.652271","34.709396","156.885619"
"ECB_01676","0.008127","0.073869","0.419952","23.998787","24.714426","24.799609","136.102043"
"ECB_01677","0.235874","0.734167","0.86856","6.000002","6.260251","6.428655","184.947869"
"ECB_01681","0.215142","0.096425","0.099565","1.145227","48.951241","54.395561","104.920512"
"ECB_01682","0.889747","0.081474","0.111733","7.999444","8.001082","49.472748","215.243485"
"ECB_01684","0.29766","0","0.457043","6.554847","18.542295","38.482982","202.158089"
"ECB_01686","0.587762","0.01244","0.072397","3.999998","12.139722","28.149713","172.082663"
"ECB_01687","0.899226","0.289447","0.48363","5.995879","8.152579","48.005856","83.190297"
"ECB_01688","0.914909","0.105469","0.224211","7.98724","8.011894","69.914735","184.998514"
"ECB_01690","0.978593","7e-06","0.186995","5.508118","8.517758","8.523913","215.177967"
"ECB_01693","0.301663","0.485311","0.172386","5.998885","6.006434","7.996654","177.309935"
"ECB_01696","0.619255","1e-06","0.926364","1.188547","32.198368","48.364567","111.421748"
"ECB_01697","0.047809","0.015757","1.024586","4.679624","8.000007","32.060398","179.236358"
"ECB_01698","0.591051","0.048608","0.163893","6.000003","8.831056","24.375968","158.32433"
"ECB_01708","0.108234","0.921626","0.166329","5.963717","8.351256","29.181153","175.920237"
"ECB_01709","0.743482","0.034841","0.130388","7.564269","8.375806","8.387303","186.37514"
"ECB_01710","0.104873","0.072628","1.010112","6.270718","9.400052","10.993892","174.848799"
"ECB_01711","0.095573","0.005423","0.593567","0.383153","20.130812","24.00035","167.999365"
"ECB_01712","0.006846","0.026054","0.319968","4.992208","15.785705","56.279566","135.221357"
"ECB_01713","0.037109","0.362099","0.054325","6.558903","6.558924","15.803613","145.740557"
"ECB_01714","0.040386","0.521774","0.136406","6.000382","6.000383","33.216308","169.824815"
"ECB_01715","0.050554","0.694628","0.192366","6.20194","8.00062","24.488908","190.914555"
"ECB_01716","0.049662","0.630386","0.151806","7.984595","7.996907","8.011261","188.209884"
"ECB_01728","0.769549","0.015622","0.798194","0.06647","23.995121","48.731907","108.058879"
"ECB_01729","0.059027","0","0.339355","4.876217","22.806309","24.657654","168.000004"
"ECB_01731","0.299291","0.047889","0.940605","5.537798","8.425056","8.42506","129.471807"
"ECB_01732","0.909343","0","0.22811","4.048427","10.790233","35.933323","167.677123"
"ECB_01733","0.690722","0.076084","0.314424","0.049234","27.648588","27.653513","121.028211"
"ECB_01734","0.943205","0.136128","0.585772","8.1777","24.788428","51.293808","117.679798"
"ECB_01735","0.999811","0.041599","0.272712","3.437198","10.777513","41.296918","160.722509"
"ECB_01744","0.115859","0.008439","0.919113","20.805659","24.09312","39.965441","218.073409"
"ECB_01747","0.349535","0.495058","0.390148","4.99999","5.000004","32.598789","181.608779"
"ECB_01750","0.999993","0.146486","0.269225","7.999998","8.000001","31.120742","172.379172"
"ECB_01751","0.999814","0.168398","0.342554","3.982912","8.545165","28.229509","167.298786"
"ECB_01752","0.012963","0.339818","0.494346","6.181524","8.715408","105.422807","167.954703"
"ECB_01758","0.993878","0","0.328941","4.999998","7.138842","24.108601","154.216168"
"ECB_01764","0.039421","0.534429","0.046274","5.638804","7.999189","8.028007","201.212234"
"ECB_01768","0.575227","0","0.519288","3.934398","40.420495","46.870683","128.974316"
"ECB_01773","0.552552","0","0.005511","11.483492","16.953851","41.464167","158.611318"
"ECB_01774","0.779032","0.000874","0.61764","5.764426","10.593142","23.866245","157.719224"
"ECB_01775","0.0307","0.418734","0.310722","5.999999","6.000023","22.509065","207.611552"
"ECB_01776","0.050748","0.132722","0.399628","5.443912","74.156575","90.641653","90.659709"
"ECB_01777","0.87962","0.022292","0.059119","1.805067","8.512784","23.016306","165.265305"
"ECB_01778","0.939333","0.002602","0.31836","4","10.387972","32.462499","155.083296"
"ECB_01779","0.971452","0.070528","0.114155","5.378426","8.354847","28.1525","172.697463"
"ECB_01781","0.523128","0.096421","0.44329","19.502081","23.932264","44.587337","145.367852"
"ECB_01783","0.421241","0.639241","0.994843","4.000007","26.491983","26.492011","172.394966"
"ECB_01784","0.031773","0.3394","0.445986","6.726907","17.083414","24.141921","168.000184"
"ECB_01786","0.657853","0.180293","0.888563","6.016286","9.408396","24.040316","165.168808"
"ECB_01787","0.634683","0.286044","0.482896","9.74518","9.858501","50.910527","150.487796"
"ECB_01789","0.424367","0.815847","0.752062","5.845648","6.615549","6.629151","171.096371"
"ECB_01790","0.867267","0.007097","0.086019","6.000125","19.320301","48.002896","141.948162"
"ECB_01792","0.274314","0.184412","0.877815","9.445144","24.000065","24.000321","167.999912"
"ECB_01793","0.966055","0.134465","0.277553","5.251923","10.047231","33.085956","165.562891"
"ECB_01794","0.937356","0.137114","0.231578","6.882634","9.156409","9.156562","121.040606"
"ECB_01795","0.766804","0.098547","0.725706","6","12.977157","31.780695","167.999986"
"ECB_01799","0.951643","0.000437","0.444562","5.514361","8.256817","59.81851","193.789646"
"ECB_01800","0.133857","0.201566","0.326221","4.959783","7.999984","25.227246","166.556486"
"ECB_01801","0.922046","0.154049","0.225605","5.971294","8.369948","21.017877","175.255876"
"ECB_01803","0.827257","0.103817","0.280836","6.842566","8.156382","23.021638","179.827124"
"ECB_01806","0.702863","0.174611","0.976308","1e-06","22.960073","54.489956","167.31307"
"ECB_01807","0.03385","0.516589","0.873784","6.000242","10.133635","48.109342","155.479483"
"ECB_01808","0.03061","0.393129","0.889514","4.352894","36.539282","36.539283","123.52275"
"ECB_01809","0.005909","0.144148","0.33456","7.991225","8.083082","10.646217","95.969355"
"ECB_01810","0.941442","0","0.121185","5.72174","9.489196","29.7177","187.631835"
"ECB_01813","0.568073","0.009381","0.885154","4.436625","24.000011","24.000064","128.789636"
"ECB_01814","0.0483","0.101031","0.59865","7.470366","23.992624","52.423678","167.766056"
"ECB_01815","0.804716","0.285366","0.640095","3.02451","7.005585","34.65645","165.717315"
"ECB_01816","0.341453","0.417557","0.986103","4.681912","7.999997","57.346632","161.899118"
"ECB_01817","0.076246","0.243506","0.60011","19.8856","28.374062","28.374079","167.99996"
"ECB_01818","0.061796","0.064676","0.931773","3.890508","24.905111","25.655852","165.341722"
"ECB_01819","0.082807","0.141354","0.915431","0.063469","24.770271","27.016199","82.450283"
"ECB_01820","0.891296","0.000172","0.103976","7.861461","8.054596","30.603824","173.314822"
"ECB_01821","0.767333","0.243968","0.327296","2.9e-05","31.59061","31.702475","165.541168"
"ECB_01822","0.722265","0.120132","0.25913","6.000009","8.85065","30.852617","172.662141"
"ECB_01828","0.154965","0.034991","0.179337","8.544949","28.642536","43.55861","141.362857"
"ECB_01831","0.671178","0.207971","0.950266","22.989534","23.017584","30.152414","132.819749"
"ECB_01833","0.025216","0.001666","0.622512","7.999821","22.425747","73.440071","73.859974"
"ECB_01834","0.999986","0.006948","0.21244","0.011619","12.204814","35.652778","160.739338"
"ECB_01835","0.562773","0.026351","0.061947","1.699486","13.474418","48.005097","180.857684"
"ECB_01836","0.82832","0.164093","0.388257","7.999315","8.000366","20.060673","270.66868"
"ECB_01842","0.851299","1e-06","0.763653","6.044131","9.95304","46.320426","201.513062"
"ECB_01843","0.24036","0.213686","0.799079","8.003156","18.646302","46.890072","136.831058"
"ECB_01844","0.012912","0.001367","0.88675","0.003631","36.780138","36.780478","171.644095"
"ECB_01848","0.208189","0.00368","0.461548","6.170822","8.40049","48.443572","161.050959"
"ECB_01849","0.810076","0.016713","0.020069","22.555006","23.999171","27.350999","97.736038"
"ECB_01850","0.804963","0.014637","0.019692","6.000001","9.881735","9.881793","184.388165"
"ECB_01856","0.099913","0.000479","0.680754","0.611295","24.039945","26.244098","168.000021"
"ECB_01861","0.381119","1.3e-05","0.786123","0.001248","22.724103","44.88931","166.695114"
"ECB_01862","0.620518","0.051088","0.234445","10.1381","10.219454","10.22375","246.052557"
"ECB_01866","0.129786","0.851015","0.426251","5.986164","7.925922","24.426592","191.483306"
"ECB_01867","0.039262","0.275196","0.157943","7.999885","7.999912","23.508494","178.416379"
"ECB_01868","0.025909","0.607585","0.222764","5.91516","7.99999","9.010286","335.99939"
"ECB_01869","0.008979","0.236645","0.313026","6.001945","7.997629","22.798786","181.329835"
"ECB_01871","0.426589","0.062762","0.285927","13.149687","22.770316","40.248096","168.553655"
"ECB_01872","0.796756","0","0.023092","7.367641","8.344961","18.654722","169.714465"
"ECB_01873","0.976882","0.008444","0.167838","7.999999","8","32.548734","154.361954"
"ECB_01882","0.999994","0.040064","0.567948","0.016561","3.366733","40.076827","169.459583"
"ECB_01883","0.78259","0","0.57828","3.711884","10.050993","28.379464","170.979726"
"ECB_01884","0.262179","0.113592","0.77398","4.003683","7.806732","35.02651","167.96495"
"ECB_01887","0.427098","0.000106","0.63715","1.742417","24.084003","59.204778","68.160112"
"ECB_01891","0.241295","0.242986","0.803103","6.8648","18.724129","18.724235","160.764571"
"ECB_01892","0.576642","0.004095","0.714753","4.5e-05","3.069193","24.32384","127.558166"
"ECB_01893","0.661059","0.049792","0.142688","10.159601","22.478988","22.489927","161.207482"
"ECB_01895","0.869461","0.267246","1.011962","6.681764","7.905844","7.905846","173.421182"
"ECB_01896","0.139023","0.894111","0.60094","7.999957","8.000219","22.821546","175.641875"
"ECB_01897","0.885204","0.059607","0.144375","2.999997","12.014103","28.905748","167.599157"
"ECB_01898","0.592062","2e-06","0.06822","4.999987","8.449989","31.440098","188.297298"
"ECB_01899","0.114145","0.750004","0.404082","5.999788","6.016306","34.877852","158.478744"
"ECB_01901","0.595969","0.000476","0.796136","0.4541","48.264056","57.033294","67.245132"
"ECB_01902","0.131387","0.00533","0.701407","10.409629","12.915571","48.186145","156.385518"
"ECB_01907","0.055978","0.000899","0.864443","3.507269","6.214246","46.799018","176.867481"
"ECB_01910","0.307101","0.501893","0.552816","17.233585","33.142657","36.740818","153.904072"
"ECB_01911","0.145294","0.082188","0.844957","5.86261","21.534719","41.636207","167.914488"
"ECB_01912","0.033689","0.140767","0.644568","4.732085","7.999899","48.146219","155.875078"
"ECB_01914","0.804742","0.150961","0.747652","6.2e-05","23.997776","30.165218","159.723455"
"ECB_01915","0.8743","5e-06","0.258052","6.293591","9.507282","40.344752","150.931664"
"ECB_01916","0.903357","0.059661","0.179465","6.400593","8.588975","8.589037","191.962117"
"ECB_01920","0.496896","0.528869","0.665026","6.885523","6.910998","44.1632","167.997722"
"ECB_01921","0.5318","0.003012","0.083023","6.79468","8.759103","18.735143","166.732576"
"ECB_01922","0.466054","0.009803","0.043687","2.999638","12.347848","45.105695","145.738964"
"ECB_01923","0.919902","1e-06","0.042742","0.415598","9.559138","13.945703","160.127835"
"ECB_01924","0.66139","0.037118","0.097001","1.253139","12.240575","25.835669","167.972456"
"ECB_01925","0.770241","0.001958","0.058718","2.999954","12.302645","37.79644","158.153275"
"ECB_01926","0.716671","0.009343","0.067862","7.999783","8.00022","42.967569","195.742541"
"ECB_01927","0.722403","1e-06","0.074067","6.00984","10.724575","29.951287","173.419027"
"ECB_01930","0.173662","0.999992","0.161149","6.000001","9.349645","11.257153","208.067014"
"ECB_01932","0.509204","0.009976","0.69908","7.792477","8.120493","24.480741","175.720956"
"ECB_01935","0.653894","0.000691","0.256467","1.2e-05","16.200459","22.349908","165.250907"
"ECB_01936","0.899335","0.019783","0.07378","7.999926","8.000031","44.860585","164.926157"
"ECB_01937","0.72636","0.004042","0.018971","6.010553","9.998962","71.714413","170.92512"
"ECB_01938","0.66777","0.056424","0.132045","6.00003","9.276482","28.765093","153.746496"
"ECB_01939","0.82128","0","0.105537","6.412859","9.203011","29.538287","178.963513"
"ECB_01940","0.701996","0.001688","0.216412","7.999364","8.000441","22.416803","175.456573"
"ECB_01941","0.579943","2.4e-05","0.125239","12.221628","15.208252","50.527258","99.143897"
"ECB_01942","0.694603","0.012339","0.070417","6.049833","9.481964","24.261768","165.8559"
"ECB_01943","0.698198","0.005349","0.064447","7.999654","8.000663","74.762755","218.732711"
"ECB_01944","0.618058","0","0.068711","6.249573","9.124319","16.540257","184.220997"
"ECB_01945","0.639469","0.036284","0.099753","6.000027","10.193691","24.565996","181.153658"
"ECB_01946","0.685528","0","0.244323","6.582619","9.042209","32.802336","170.446541"
"ECB_01947","0.826983","0.004544","0.299457","7.999885","8.000084","63.725536","143.004678"
"ECB_01967","0.091117","0","0.894917","4.999951","4.999963","41.34653","179.465129"
"ECB_01969","0.415295","0.625834","0.681228","8.000077","17.019857","37.52319","158.265315"
"ECB_01970","0.94067","0.073641","0.377997","2.339119","30.551632","30.563133","151.625335"
"ECB_01974","0.589971","0.420925","0.769943","5.000148","9.195132","47.999837","148.526559"
"ECB_01977","0.125165","0.002028","0.564595","3.999815","17.88094","48.205044","140.601216"
"ECB_01978","0.117215","0.005017","0.707945","0.471021","9.992978","53.791107","149.276716"
"ECB_01984","0.744622","0.336813","0.61869","3.767629","15.340036","47.999916","164.249783"
"ECB_01993","0.735347","0","0.005834","0.897391","10.835229","19.92268","173.083634"
"ECB_01999","0.579126","0.004909","0.903845","1e-06","5.398541","47.992913","164.353642"
"ECB_02003","0.422103","0.114813","1.010189","8.713338","23.687733","23.814925","56.353627"
"ECB_02008","0.002036","5e-06","4e-05","0.005574","25.329183","29.955937","177.755917"
"ECB_02014","0.021676","7.1e-05","0.029553","0.000147","16.457507","37.1029","161.531004"
"ECB_02017","0.089255","2e-06","0.561819","0.106351","28.314701","45.969625","186.176188"
"ECB_02020","4.8e-05","9e-06","1.028898","1.813354","14.598313","37.493941","335.792858"
"ECB_02027","0.999998","0.001289","0.420807","0.005597","22.239038","42.006666","158.284126"
"ECB_02030","0.931049","1.7e-05","0.93599","1.499009","8.90904","48.495471","158.483197"
"ECB_02032","0.833191","0.185508","0.911493","6.990019","8.363674","48.020461","166.202539"
"ECB_02033","1e-06","0.014729","0.938895","0.179271","8.739118","39.437404","150.905241"
"ECB_02034","0.006103","0.019134","0.822244","7.304295","7.99965","40.518996","167.204881"
"ECB_02035","0.03802","0.00633","0.81683","10.087323","10.821815","33.01409","132.993079"
"ECB_02036","0.002848","0.50352","0.845346","6.230774","11.522201","27.830788","177.297291"
"ECB_02037","0.01508","0.344755","0.460865","5.994458","7.473983","23.999902","170.477172"
"ECB_02042","0.393918","0.053227","0.980024","0.030719","6.628963","47.974495","172.678152"
"ECB_02043","0.95798","0.135758","0.385796","5.967239","9.744562","52.625903","148.870879"
"ECB_02047","0.001516","0.000234","0.973142","2.109992","19.877985","49.617929","158.861271"
"ECB_02050","0.098771","0.27386","0.334124","6","11.62631","24.000593","173.968411"
"ECB_02051","0.093172","0.066579","0.857157","1.2e-05","29.121902","32.971669","159.728937"
"ECB_02055","0.479561","0.285266","0.928385","7.088683","21.261147","48.000048","133.049872"
"ECB_02061","0.082118","0.999961","0.306179","2.608085","18.762426","18.81565","48.473014"
"ECB_02062","0.803354","0.087312","0.44628","6.043315","9.269377","25.561842","167.918536"
"ECB_02064","0.392195","0.700094","0.59608","6.000412","9.767002","18.101834","216.737947"
"ECB_02066","0.557092","0.798648","0.780647","6.78397","7.999573","7.999631","174.565263"
"ECB_02076","0.011458","0.055834","0.068436","2.952532","9.258123","40.745686","182.251408"
"ECB_02078","0.092044","0.017622","0.21176","4.9e-05","12.465824","42.577351","216.610476"
"ECB_02080","0.329713","0.017724","0.318065","15.563769","25.574419","38.576476","134.785603"
"ECB_02081","0.819917","1.8e-05","0.061139","6.000055","8.719315","25.535745","173.745497"
"ECB_02083","0.999089","0.233437","0.658799","0.330686","14.604605","43.738849","156.356426"
"ECB_02084","0.042771","0.028793","0.025959","9.737553","13.611031","16.570467","172.591245"
"ECB_02087","0.648007","0.598379","0.93848","31.272618","32.445317","33.178681","80.76273"
"ECB_02088","0.999998","0.001302","0.110508","3.117592","10.229551","40.084416","179.461136"
"ECB_02096","0.618724","0.306278","0.30182","8.395666","14.542441","23.431376","172.13571"
"ECB_02097","0.126503","0.422091","0.15277","2.766329","5.000615","6.030083","187.869626"
"ECB_02101","0.878136","0.004043","0.621028","7.992565","8.004755","69.648942","303.693463"
"ECB_02104","0.845241","0.041539","0.161805","6.369225","7.997784","8.007474","167.093614"
"ECB_02106","0.876865","0.053321","0.483754","5.273528","10.332709","25.131027","91.630924"
"ECB_02110","0.740755","8e-06","0.420729","4.844506","28.101687","46.565037","112.492995"
"ECB_02114","0.516717","0.200015","0.830087","5.999927","6.000384","29.158993","160.264306"
"ECB_02117","0.851495","0.094687","0.872883","4.003626","8.76029","13.047401","184.705404"
"ECB_02118","0.899093","0.130898","0.326286","3.922229","9.487701","48.013732","163.69655"
