"gene_id","A1","A2","A3","tau1","tau2","tau3","tau4"
"YP_003047149.1","0.005363","0.950946","0.871731","12.530273","20.634413","29.06831","159.260511"
"YP_003044953.1","0.959585","0.413357","0.467105","3.1e-05","17.637104","31.536197","169.871646"
"YP_003043999.1","0.626038","0.80116","1.004945","8.084211","28.623402","28.623643","125.65329"
"YP_003044114.1","0.666002","0.729087","0.696822","6.054159","6.056362","17.734906","175.363156"
"YP_003046925.1","0.889576","0.628005","0.778377","23.31717","35.16863","35.355459","239.113782"
"YP_003043652.1","0.392167","0.989651","0.959869","5.457226","9.427405","31.030257","178.840693"
"YP_003044822.1","0.725174","0.572939","0.442175","6.941858","18.915614","18.917323","180.468954"
"YP_003046319.1","0.421325","0.913169","0.862029","4.961988","11.817513","11.839302","187.092811"
"YP_003046677.1","0.692361","0.355795","0.548733","23.999975","24.000026","27.234808","180.93447"
"YP_003047202.1","0.558341","0.768325","0.854172","8.266034","12.217888","29.457014","167.590116"
"YP_003043654.1","0.964652","0.460928","0.466543","4.988605","10.65656","28.700184","165.986119"
"YP_003044945.1","0.965936","0.808393","0.947939","0.000189","8.718181","17.021153","192.595557"
"YP_003043970.1","0.249479","0.766897","0.978724","7.999927","8.000046","26.169421","159.211101"
"YP_003046679.1","0.626332","0.922587","0.728556","4.000001","5.547651","20.745913","176.366761"
"YP_003044346.1","0.998523","0.869022","0.951021","2.903765","5.359378","74.661823","147.774051"
"YP_003043259.1","0.923731","0.667384","0.702373","4.975521","8.832405","48.081447","155.107831"
"YP_003044472.1","0.99999","0.699351","0.609898","2.574971","6.138586","28.785586","198.895302"
"YP_003046356.1","0.600133","0.499118","0.963819","5.999992","6","24.276139","185.810796"
"YP_003044450.1","0.952065","0.76594","0.836135","7.918819","8.013482","52.728837","147.825174"
"YP_003044344.1","0.928176","0.128895","0.298621","3e-06","10.525854","10.859362","206.163591"
"YP_003046290.1","0.499969","0.248267","0.030426","9.99491","9.994933","22.363712","204.248327"
"YP_003047237.1","0.800048","0.924524","0.984111","0.000102","10.769559","17.763827","156.482"
"YP_003046879.1","0.889612","0.462838","0.396839","7e-06","10.201325","20.380596","209.365839"
"YP_003044482.1","0.207344","0.7884","0.643406","2.692265","4.995961","4.998247","185.915976"
"YP_003044460.1","0.806488","0.936291","0.782057","5.999793","6.000043","18.351643","173.079469"
"YP_003043265.1","0.784095","0.455196","0.782021","10.095392","10.095427","10.095427","182.374819"
"YP_003043409.1","0.944131","0.74081","0.630206","7.99998","8.000008","31.284968","178.154161"
"YP_003044372.1","0.741744","0.004808","0.007102","7.436258","16.399161","16.41147","131.59976"
"YP_003047215.1","0.999147","0.325961","0.276198","3.187999","7.999994","25.061896","175.228426"
"YP_003046304.1","0.683634","0.599627","0.93384","3.79542","18.565558","18.788833","148.175509"
"YP_003044464.1","0.228999","0.76586","0.825126","17.156821","17.157265","20.75724","131.378544"
"YP_003044370.1","0.717809","0.917327","0.702754","4.999991","5.000008","33.24424","186.579215"
"YP_003046969.1","0.430548","0.807018","0.999765","7.297579","12.135036","23.999471","174.087817"
"YP_003046248.1","0.794246","0.953477","0.705902","4.999994","9.268071","25.556443","180.577368"
"YP_003044468.1","0.537487","0.09033","0.952524","8.000002","8.000007","8.000007","191.793901"
"YP_003044190.1","0.022881","0.540215","0.909943","7.512839","14.763993","23.999954","169.45133"
"YP_003046797.1","0.794222","0.9054","0.763205","5.605122","55.466966","146.368654","146.369058"
"YP_003044443.1","0.000183","0.732527","0.867568","7.99998","8.000211","40.791242","208.278208"
"YP_003044421.1","0.938134","0.859388","0.811604","5.999961","6.000008","20.552926","194.241303"
"YP_003046606.1","0.769585","0.417361","0.363033","6.375018","15.127294","23.709429","167.564572"
"YP_003045638.1","0.784774","0.661055","0.758466","22.431259","23.99986","32.349181","167.970136"
"YP_003047433.1","0.607469","0.87536","0.951298","5.002866","5.999655","27.237705","211.088928"
"YP_003046795.1","0.893523","0.859716","0.729031","6.391282","16.384446","16.384548","190.096898"
"YP_003046975.1","0.973168","0.241889","0.64306","3.090347","6.228523","90.488766","90.997895"
"YP_003043286.1","0.908369","0.983596","0.988363","6.000427","6.75853","26.495487","166.797854"
"YP_003046338.1","0.972545","0.495668","0.138402","6.1e-05","8.983058","23.075264","184.281329"
"YP_003046099.1","0.530581","0.423016","1.005176","5.016314","5.992644","23.999973","180.93902"
"YP_003044923.1","0.728746","0.402657","0.776629","7.813381","31.33851","31.342269","167.957587"
"YP_003046657.1","0.92067","0.563887","0.741467","7.999997","8.00001","45.92345","169.867139"
"YP_003046793.1","0.697882","0.981522","0.908635","5.33654","9.209718","27.437851","169.846688"
"YP_003045388.1","0.825838","0.111222","0.326658","7.998598","8.000626","27.57943","166.595549"
"YP_003043284.1","0.924113","0.787294","0.844495","4.004649","5.348723","33.470847","167.934145"
"YP_003045688.1","0.992029","0.923583","0.696235","2.999975","5.519698","38.159172","159.174535"
"YP_003044959.1","0.578186","0.618338","0.649961","0.144456","49.479373","49.546026","295.616855"
"YP_003043997.1","0.194336","0.885515","0.971361","9.324192","9.324268","12.361351","129.715185"
"YP_003046785.1","0.565193","0.846263","0.936602","1.6e-05","9.841959","41.67773","171.931428"
"YP_003044093.1","0.924393","0.664464","0.834625","18.736659","18.736693","18.737351","242.942987"
"YP_003046230.1","0.944627","0.395351","0.70889","9.573379","47.321452","120.094717","161.779826"
"YP_003044433.1","0.951624","0.601485","0.448884","3.389118","8.216169","11.993598","251.178546"
"YP_003045447.1","0.835021","0.782459","0.982878","23.500944","43.355326","43.374914","133.631045"
"YP_003046212.1","0.976442","0.56732","0.560643","2.881941","6.716481","6.716813","229.819205"
"YP_003045816.1","0.437198","0.181122","0.950375","0.957756","27.968443","34.616438","308.027677"
"YP_003046967.1","0.60608","0.879879","0.998209","2.998835","9.394824","14.692405","231.352855"
"YP_003046232.1","0.840762","0.683821","0.800981","5","23.426203","31.919841","168.00004"
"YP_003045406.1","0.935942","0.702245","0.910302","4e-06","23.538932","48.000045","141.186885"
"YP_003047077.1","0.217149","0.579431","0.900755","5.00001","7.741846","7.741851","215.703766"
"YP_003045043.1","0.96524","0.48533","0.394052","2.999014","6.144074","6.154521","106.940808"
"YP_003045927.1","0.86271","0.564765","0.255096","6.275787","6.280561","6.727369","206.564044"
"YP_003046352.1","0.907803","0.570226","0.113792","4.000023","9.07987","68.259764","246.622385"
"YP_003046592.1","0.841103","0.947839","0.892227","4.996711","4.999698","30.053856","181.389596"
"YP_003045408.1","0.6606","0.926123","0.729673","3.982324","4.000073","25.047696","181.369635"
"YP_003045921.1","0.877792","0.980098","0.949481","3.421402","6.255902","19.221416","178.40303"
"YP_003045178.1","0.868726","0.964765","0.886337","5.33839","7.982546","36.232528","184.227574"
"YP_003045220.1","0.014688","0.806745","0.130577","0.000946","6.872953","8.095174","222.282492"
"YP_003044348.1","0.903406","0.703431","0.868113","5.000002","7.820799","27.431101","173.174633"
"YP_003046226.1","0.874608","0.927361","0.922878","0.153038","23.99959","24.335307","172.49588"
"YP_003043373.1","0.566165","0.962285","0.852176","7.457146","13.37891","48.462155","138.179178"
"YP_003045446.1","0.625964","0.960959","0.763819","0.001858","13.096058","23.8998","196.564259"
"YP_003043852.1","0.590478","0.762636","0.482539","4.996661","4.999946","23.391382","161.192988"
"YP_003045686.1","0.828677","1","0.775547","6.271223","6.634136","6.634151","192.252975"
"YP_003044378.1","0.025321","0.954546","0.875199","10.402484","10.402651","24.461317","163.030488"
"YP_003045436.1","0.201663","0.914294","0.874597","0.31381","2.996069","66.05552","174.016541"
"YP_003043308.1","0.822882","0.961814","0.927586","4.691582","4.999944","19.742287","186.794844"
"YP_003045920.1","0.923312","0.41277","0.621641","0.046291","36.921949","48.000822","153.743329"
"YP_003043994.1","0.650502","0.206752","1.106206","8","8.000005","8.942107","257.879251"
"YP_003044773.1","0.999869","0.014802","0.001774","2.735641","33.701004","60.003734","200.740047"
"YP_003045739.1","0.974359","0.704065","0.580122","4","4","20.245335","182.49203"
"YP_003045432.1","0.901014","0.678371","0.602905","7.471357","8.683465","8.68353","194.919944"
"YP_003045414.1","0.699542","0.803954","0.962167","4.56909","4.632663","4.633235","212.439309"
"YP_003044771.1","0.632154","0.761656","0.82642","4.000809","4.999407","29.907225","174.778161"
"YP_003045925.1","0.782336","0.699051","0.899291","0.000142","7.999981","30.020949","162.61418"
"YP_003047398.1","0.285842","0.934825","0.131099","5.000017","16.211397","16.211761","190.450663"
"YP_003047377.1","0.546622","0.044029","0.044863","0.871284","24.000002","33.711077","176.024345"
"YP_003044223.1","0.134865","0.737244","0.884578","6.484713","13.491295","29.546974","162.824212"
"YP_003044701.1","0.840815","0.858189","0.630415","4.232677","20.519722","121.539441","121.549748"
"YP_003043848.1","0.989838","0.27136","0.361904","4.883025","11.627555","27.645957","321.456093"
"YP_003046243.1","0.927867","0.752255","0.914951","5.969385","6.021633","29.263635","168.269552"
"YP_003043743.1","0.516014","0.94693","0.850198","2.775939","7.150961","7.15097","202.330617"
"YP_003045382.1","0.927995","0.894723","0.7992","9.427341","10.225568","130.884049","335.999634"
"YP_003046273.1","0.977637","0.367579","0.616992","4.121166","6.582782","41.413953","272.544573"
"YP_003043699.1","0.885173","0.896641","0.878224","10.597346","11.842233","30.212035","166.190044"
"YP_003046929.1","0.883486","0.603644","0.773852","2.615223","7.319001","9.102123","245.635255"
"YP_003044091.1","0.840884","0.78958","0.573645","2.999982","12.207704","18.098365","165.583167"
"YP_003046598.1","0.00697","0.634837","0.786935","12.577136","55.443907","64.212119","139.766466"
"YP_003044260.1","0.286171","0.968216","0.808241","7.999985","8.000115","8.000115","192.53604"
"YP_003043415.1","0.896351","0.72131","0.658599","5.00011","5.020531","33.38696","179.05092"
"YP_003044316.1","0.217416","0.799872","0.991097","12.830633","13.267549","22.498869","188.495999"
"YP_003044856.1","0.903846","0.56179","0.513426","6.000013","9.734912","27.377778","180.876479"
"YP_003046789.1","0.876333","0.745566","0.995309","4.834274","12.368461","121.558207","235.180789"
"YP_003045911.1","0.758748","0.620638","0.706969","4.496082","8.564951","29.897861","167.999979"
"YP_003045604.1","0.705122","0.563456","0.810117","5.999993","8.750108","37.424126","167.992281"
"YP_003045913.1","0.612029","0.968125","0.920678","0.28999","11.881234","36.505683","36.569226"
"YP_003043910.1","0.807543","0","0.899989","41.707288","67.028641","67.335353","233.66141"
"YP_003043863.1","0.518342","0.684076","0.655969","0.844847","1.347832","55.276434","164.12887"
"YP_003045358.1","0.044257","0.410873","0.975135","5.323414","17.720296","167.930001","168.061485"
"YP_003043916.1","0.755515","0.797684","0.50099","1.257968","1.258057","2.062059","215.078729"
"YP_003043293.1","3.4e-05","0.49922","0.914926","6.980803","12.240918","26.083938","172.956177"
"YP_003043407.1","0.890081","0.948195","0.82751","3.491664","7.949437","7.998741","148.706995"
"YP_003043932.1","0.955467","0.664103","0.807331","14.119254","43.056377","43.18112","123.126584"
"YP_003045597.1","0.994093","0.554112","0.582417","4.378423","11.363307","72.621279","72.753963"
"YP_003045354.1","0.854119","0.834516","0.949133","6.090882","6.103293","48.000091","178.053488"
"YP_003045368.1","0.739521","0.785003","0.943132","1.9e-05","28.291395","61.120157","210.195659"
"YP_003046949.1","0.633965","0.166526","0.338491","5","16.333112","17.742376","167.888074"
"YP_003044082.1","0.806705","0.99687","0.544165","5.993249","6.425861","6.426284","185.995569"
"YP_003044752.1","0.153879","0.735373","0.907956","0.042117","9.295624","73.455605","218.268392"
"YP_003045546.1","0.513134","0.725146","0.799238","8.663616","8.664436","47.086776","192.763323"
"YP_003046143.1","0.986832","0.559223","0.765451","5.996644","5.999974","32.384288","167.801395"
"YP_003046141.1","0.314813","0.95802","0.877449","9.671784","9.671831","48.000132","171.240626"
"YP_003043671.1","0.773346","0.901945","0.211799","6.000047","7.842167","17.185747","180.192125"
"YP_003043233.1","0.85567","0.795464","0.662751","7.742595","29.704306","29.90346","170.632739"
"YP_003045853.1","0.986836","0.004839","0.004443","3.000074","19.246131","23.824267","169.93153"
"YP_003046124.1","0.560488","0.746341","0.992603","12.976958","19.129804","34.250328","167.99997"
"YP_003043762.1","0.961292","0.68404","0.819091","4.417706","9.662624","38.423425","194.562319"
"YP_003045360.1","0.014609","0.458259","0.860083","5.000001","36.607807","59.503363","174.828589"
"YP_003043473.1","0.994692","0.644847","0.786107","0.51199","25.506305","38.123154","165.063121"
"YP_003047418.1","0.409622","0.641458","0.939436","4.932116","22.594739","22.595633","236.390495"
"YP_003045589.1","0.936495","0.701396","0.85799","5.999972","6.00001","38.136484","185.384267"
"YP_003045637.1","0.33836","0.609644","0.863439","8.145444","13.214887","15.268292","167.996228"
"YP_003044273.1","0.914245","0.768472","0.773606","7.117784","9.936747","10.143048","163.503905"
"YP_003045593.1","0.977752","0.691684","0.750398","2.518082","8.747798","163.395587","163.405972"
"YP_003043661.1","0.907072","0.669504","0.718827","4.999484","5.000973","29.580491","158.924677"
"YP_003046120.1","0.989279","0.54778","0.108076","2.997617","6","29.183959","204.095767"
"YP_003046450.1","0.787047","0.929755","0.875925","5.058944","6.114302","7.273763","165.206439"
"YP_003043930.1","0.714884","0.967892","0.936473","3.999959","10.402045","25.996786","171.469739"
"YP_003043495.1","0.633847","0.91549","0.998483","2.998621","3.992504","21.006714","188.449578"
"YP_003045595.1","0.867586","0.768982","0.512398","6.024271","9.267983","13.464907","98.792228"
"YP_003046452.1","0.89957","0.747204","0.84232","7.999858","8.000411","17.113055","189.671004"
"YP_003046696.1","0.860648","0.654504","0.973808","4.256583","4.256609","15.973933","177.517807"
"YP_003045599.1","0.933044","0.19064","0.116111","7.999996","8.000006","36.767029","198.47799"
"YP_003046152.1","0.246337","0.999996","0.881826","1.4e-05","24.826921","42.241641","165.480938"
"YP_003047107.1","0.84459","0.755532","0.81352","5.919092","6.173422","20.74009","217.674694"
"YP_003044660.1","0.050948","0.930102","0.89486","2.074602","8.358159","23.07295","162.792798"
"YP_003044602.1","0.75315","0.108239","0.128703","7.868292","20.362853","30.017122","154.014567"
"YP_003045658.1","0.530995","0.90903","0.349634","4.002047","5.238423","5.561281","132.185297"
"YP_003043938.1","0.789651","0.854944","0.999205","3.999995","15.893408","35.056526","184.027316"
"YP_003045606.1","0.826196","0.35739","0.641018","6.960276","11.065037","48.146911","144.120312"
"YP_003046458.1","0.846611","0.620669","0.399606","5.318954","5.35927","26.719843","168.000054"
"YP_003046382.1","0.871031","0.352549","0.534038","3.999996","33.862671","33.94308","144.302419"
"YP_003046803.1","0.873839","0.424966","0.420565","2.881822","9.283875","29.471805","171.916078"
"YP_003043928.1","0.534284","0.940845","0.890399","3.999998","7.775126","29.649672","173.076163"
"YP_003045095.1","0.999999","0.723639","0.885144","3.513566","5.037229","9.52949","190.986277"
"YP_003046944.1","0.440641","0.756622","0.431296","5.06384","5.998174","9.349242","258.698546"
"YP_003043926.1","0.714054","0.924602","0.99085","0.303811","27.491765","49.1629","165.770172"
"YP_003043281.1","0.494252","0.57124","0.843127","18.03737","18.038019","18.043722","169.030822"
"YP_003044397.1","0.854906","0.986135","0.978121","1.035483","6.882784","76.075485","335.980553"
"YP_003045729.1","0.930143","0.671606","0.653658","5","8.965636","28.1124","173.95355"
"YP_003047293.1","0.95873","0.844998","0.977439","3.000024","8.817955","40.743036","161.92398"
"YP_003043786.1","0.249841","0.619896","0.856984","6.00001","6.025321","6.025946","209.018029"
"YP_003044580.1","0.272759","0.800996","0.959802","5.491787","23.984758","28.204808","230.201451"
"YP_003046324.1","0.871055","0.836662","0.68867","3.999837","24.986965","48.00018","205.477356"
"YP_003046678.1","0.283162","0.889405","0.669876","2.999996","3","38.642312","169.952562"
"YP_003045821.1","0.556206","0.999609","0.578016","1.468368","48.003075","59.047106","87.142902"
"YP_003044383.1","0.806575","0.030324","0.004137","6.087887","13.396799","27.311706","168.003858"
"YP_003047275.1","0.158748","0.999999","0.604937","6.000012","13.04545","25.422172","166.017822"
"YP_003045089.1","0.516484","0.267783","0.170685","23.819366","23.819417","43.363901","156.253973"
"YP_003044906.1","0.224584","0.682054","0.814593","8.846823","27.30923","27.347309","176.771023"
"YP_003047279.1","0.990694","0.871463","0.951065","4.036504","5.470617","50.329206","167.776018"
"YP_003045085.1","0.043473","0.074053","0.548929","5.348651","5.93581","5.999989","160.22916"
"YP_003044149.1","0.853346","0.830369","0.872762","9.66422","17.913352","26.822133","157.33938"
"YP_003043651.1","0.907903","0.999999","0.988288","7.49444","13.277814","21.452777","120.858724"
"YP_003044591.1","0.520556","0.740647","0.990002","5.992571","5.992573","6.122581","179.686807"
"YP_003045772.1","0.91145","0.612704","0.746205","2.907042","26.295586","39.796404","162.269596"
"YP_003043260.1","0.948531","0.778977","0.902208","5.165726","8.487891","24.611017","165.834309"
"YP_003047265.1","0.740512","0.803451","0.987091","9.849588","28.963202","82.23334","335.999934"
"YP_003043782.1","0.138738","0.928468","0.761303","6.76522","6.767476","6.76858","97.137319"
"YP_003046497.1","0.651825","0.765373","0.766551","5.000202","5.001187","38.669581","185.085711"
"YP_003046069.1","0.416471","0.378738","1.01677","23.975192","37.357457","37.361088","238.997829"
"YP_003043262.1","0.693752","0.950459","0.875824","6.083685","18.889413","18.889656","167.999999"
"YP_003043891.1","0.924807","0.627787","0.485315","13.666391","13.666439","25.553124","184.019544"
"YP_003046432.1","0.941686","0.109845","-0.001127","12.93156","20.561387","20.562252","158.959302"
"YP_003046065.1","0.630713","0.193738","0.137512","11.009383","19.627021","20.857744","191.394672"
"YP_003044248.1","0.80325","0.93997","0.964978","3.576884","7.999895","17.145313","176.043495"
"YP_003045972.1","0.760846","0.94851","0.874885","8.00002","8.008387","45.145389","159.900443"
"YP_003046822.1","0.860794","0.006527","0.000579","6.812596","8.34845","21.152327","170.637462"
"YP_003043542.1","0.9544","0.010608","-0.000628","2.999839","12.667595","47.371226","192.335209"
"YP_003046553.1","0.430394","0.082594","0.005813","7.998408","8.003155","28.123832","167.31916"
"YP_003046824.1","0.958668","0.718724","0.725878","5.999821","6.0003","28.80315","192.674841"
"YP_003045706.1","0.178089","0.850681","0.982003","7.99999","8.000043","33.71085","186.984204"
"YP_003044179.1","0.506803","0.94504","0.97983","4.000004","25.156643","25.430505","172.004237"
"YP_003046061.1","0.034894","0.70767","0.767576","5.175706","19.343278","19.343395","177.882566"
"YP_003046229.1","0.824152","0.65388","0.526854","3.999999","9.645845","24.389857","182.426281"
"YP_003047013.1","0.941505","0.591582","0.754775","5.296353","9.369051","9.369147","199.748608"
"YP_003044276.1","0.967072","0.874824","0.947719","5.000045","5.236795","35.417341","168.950407"
"YP_003046670.1","0.7398","0.935828","0.943449","4.999996","23.994652","28.323755","163.311128"
"YP_003045087.1","0.615472","0.999999","0.934447","15.281732","24.000099","24.782114","159.149047"
"YP_003043325.1","0.935067","0.55499","0.640383","3.782403","12.225578","48.034971","149.739681"
"YP_003046081.1","0.080772","0.613785","0.061253","4.070581","19.328342","19.328734","176.314547"
"YP_003043581.1","0.96466","0.818147","0.757931","2.959976","7.977319","28.77348","170.512429"
"YP_003044177.1","0.577667","0.804092","0.50364","4.065515","4.065941","31.922103","183.957116"
"YP_003046073.1","0.927347","0.036973","0.023507","5.22514","8.481209","8.481281","201.091789"
"YP_003045946.1","0.834524","0.477139","0.68496","2.994645","25.429558","51.421749","148.373744"
"YP_003046832.1","0.815594","0.567826","0.738913","12.656151","12.658063","13.832788","126.764339"
"YP_003044169.1","0.975192","0.788947","0.870017","4.071195","8.866137","22.423399","147.937267"
"YP_003045517.1","0.211682","0.768514","0.927346","7.999999","8.000009","23.200065","179.720925"
"YP_003044278.1","0.748177","0.946038","0.857448","11.564021","18.337052","26.940864","159.735272"
"YP_003044171.1","0.814371","0.316919","0.33795","5","9.378435","25.495198","159.10017"
"YP_003043253.1","0.463145","0.007482","-0.000791","0.000135","15.036707","21.271159","179.295605"
"YP_003045460.1","0.390594","0.858414","0.945028","7.999611","8.001161","25.882054","149.337937"
"YP_003047256.1","0.266226","0.661456","0.89174","9.913889","11.13663","11.136687","194.636085"
"YP_003045442.1","0.860428","0.230245","0.260836","4.384092","13.988546","14.070384","217.565916"
"YP_003046830.1","0.918629","0.471623","0.520291","6","8.936741","42.802974","193.912479"
"YP_003045976.1","0.362543","0.942044","0.465358","0.657751","11.216254","11.216423","144.004927"
"YP_003047078.1","0.282494","0.940038","0.948737","2.696277","8.910698","21.288462","194.957562"
"YP_003046091.1","0.943796","0.000177","0.092208","3.9999","9.352689","15.506444","166.311919"
"YP_003045440.1","0.812299","0.89972","0.956341","9e-06","20.327049","20.346989","169.770751"
"YP_003044854.1","0.573161","0.913227","0.5623","4.828557","4.998138","5.002415","165.589318"
"YP_003044598.1","0.299158","0.916602","0.995912","17.321607","24.069504","60.008918","60.259983"
"YP_003046800.1","0.951519","0.241262","0.183186","6.000122","10.950536","28.474695","174.745025"
"YP_003044294.1","0.767454","0.045558","0.080923","6.882868","15.612323","15.612678","192.56547"
"YP_003047096.1","0.95123","0.725993","0.67618","8.844655","23.674191","36.024475","189.876123"
"YP_003043992.1","0.877618","0.547322","0.141505","5.226488","9.964768","12.820578","335.999936"
"YP_003044915.1","0.057837","0.954065","0.549509","6.034426","17.324742","17.437229","139.773383"
"YP_003044801.1","0.789073","0.505052","0.636543","8.497489","19.421555","76.858132","114.701754"
"YP_003044167.1","0.953562","0.653699","0.657578","4.985756","6.976286","23.66415","171.485229"
"YP_003043990.1","0.003289","0.875781","0.989498","5.760557","8.293349","40.309497","171.993969"
"YP_003044493.1","0.583889","0.713871","0.919529","8.041401","10.980828","48.000055","168.569661"
"YP_003044805.1","0.732787","0.919476","0.959842","3.999913","30.212033","30.215655","116.660738"
"YP_003045018.1","0.869803","1","0.915476","0.099635","30.462015","30.462212","214.548796"
"YP_003045519.1","0.909542","0.801861","0.543423","11.125682","24.000012","42.281763","242.669513"
"YP_003043788.1","0.672384","0.306148","0.298789","9.429401","21.811466","23.991435","165.903905"
"YP_003044153.1","0.910091","0.05216","0.061311","6.000184","19.020102","24.172111","170.20352"
"YP_003046754.1","0.442988","0.708747","0.92239","4.797254","4.799796","109.329515","210.613623"
"YP_003045431.1","0.90811","0.080123","0.096948","5.378772","14.171356","26.665289","174.757716"
"YP_003043361.1","0.880914","0.728281","0.725825","15.14607","22.680155","29.807222","154.703245"
"YP_003043303.1","0.858249","0.621631","0.600312","7.150555","10.790312","27.497027","167.788563"
"YP_003044151.1","1","0.303432","0.369036","2.440595","9.756139","29.917325","205.000617"
"YP_003044290.1","0.872869","0.242141","0.164031","7.810564","17.69186","48.697699","146.290863"
"YP_003045062.1","0.026111","0.79486","0.779017","23.263126","23.954783","23.978739","143.877237"
"YP_003044292.1","0.89101","0.214294","0.243455","6.000003","19.263131","23.999291","162.913446"
"YP_003047090.1","0.967096","0.580347","0.413345","4.02514","4.890849","26.204963","180.848835"
"YP_003046970.1","0.947796","0.3582","0.378448","4.797764","8.78283","27.469762","162.136378"
"YP_003044147.1","0.004997","0.948241","0.016749","7.532523","10.70405","21.041371","56.919778"
"YP_003044837.1","0.011982","0.323081","0.948973","5.600001","11.973008","23.954798","163.232346"
"YP_003047025.1","0.944886","0.318902","0.358947","4.999886","20.604071","31.667716","157.580994"
"YP_003043371.1","0.935255","0.395311","0.426574","7.910693","8.866754","26.032492","171.811889"
"YP_003047322.1","0.445613","0.842825","0.982778","3.804975","8.000035","28.793211","180.231122"
"YP_003045423.1","0.833971","0.66116","0.438956","7.407808","7.407829","26.703068","176.980003"
"YP_003044379.1","0.999736","0.399507","0.425763","2.971567","5.464658","20.716253","121.95657"
"YP_003043311.1","0.412441","0.629542","0.934764","10.429758","27.16345","27.163452","159.173383"
"YP_003045016.1","0.797609","0.301483","0.28733","13.59806","23.999907","45.575368","127.996916"
"YP_003044974.1","0.68317","0.831544","0.597794","4.094413","4.999529","5.122653","169.6121"
"YP_003044995.1","0.678317","0.728005","0.837122","0.671902","23.999987","38.755396","150.14313"
"YP_003046420.1","0.955073","0.984049","0.828609","6.000043","15.026982","15.027442","160.384505"
"YP_003047379.1","0.683421","0.868547","0.672861","1e-06","9.066883","15.252986","153.061952"
"YP_003044369.1","0.551153","0.951445","0.861517","6.000025","6.000144","20.648026","162.433974"
"YP_003046422.1","0.647574","0.846359","1.00377","7.771984","8.327953","54.332132","249.885425"
"YP_003044829.1","0.986077","0.702523","0.767569","4.000003","8.632841","27.918808","171.673504"
"YP_003046736.1","0.250497","0.006316","0.087599","13.774842","23.956166","23.957484","145.525959"
"YP_003043860.1","0.780925","0.923138","0.966011","2.914697","37.826089","41.532415","127.067978"
"YP_003046322.1","0.895941","0.755123","0.924003","6.153035","23.911684","54.726178","216.726655"
"YP_003044521.1","0.858338","0.356349","0.274267","8.974106","8.974145","8.985525","175.683683"
"YP_003045978.1","0.838802","0.711604","0.879044","25.024554","31.661253","39.711311","106.979134"
"YP_003043844.1","0.77341","0.586035","0.910928","5.99804","6.000925","27.242128","182.925877"
"YP_003043682.1","0.772695","0.570702","0.579432","10.213118","12.403361","28.09865","167.051807"
"YP_003044835.1","0.372568","0.727902","0.682847","6.000013","6.720266","27.014654","182.628394"
"YP_003045141.1","0.76401","0.477193","0.53572","6.000062","32.34713","32.34713","164.777918"
"YP_003044087.1","0.794418","0.750701","0.748164","5.526227","7.951929","40.163222","200.93129"
"YP_003047375.1","0.671939","0.099039","0.059497","7.786572","17.95811","17.958233","165.250789"
"YP_003046357.1","0.999994","0.858988","0.77657","2.576066","5.999422","25.226807","184.788261"
"YP_003046902.1","0.653125","0.068115","0.316424","7.998121","8.00267","26.320794","167.219281"
"YP_003046881.1","0.818214","0.306072","0.185775","15.658797","26.674164","26.674564","90.587337"
"YP_003044089.1","0.661912","0.923454","0.905075","8.000109","22.076994","22.793237","165.786521"
"YP_003044817.1","0.481923","0.803863","0.962993","7.70628","13.18373","51.845825","143.681467"
"YP_003046426.1","0.604225","0.911976","0.822519","0.402617","4.762117","64.762968","168.465814"
"YP_003046166.1","0.530386","0.263746","0.735847","3.875731","7.997472","26.90933","163.065119"
"YP_003046900.1","0.912151","0.462004","0.581199","4.999917","10.58183","48.002014","148.311903"
"YP_003045308.1","0.999996","0.615065","0.499775","3.310263","10.00559","27.643659","169.046745"
"YP_003044367.1","0.910094","0.673838","0.952734","5.028308","5.991182","6.020147","212.082849"
"YP_003047098.1","0.943397","0.752105","0.717397","5.86321","8.694395","30.354613","171.092269"
"YP_003046992.1","0.516932","0.646878","0.270909","0.001369","17.654354","43.719337","167.99043"
"YP_003046251.1","0.922079","0.805198","0.835512","11.411375","11.411537","28.835829","179.108789"
"YP_003044351.1","0.889826","0.999966","0.979414","3.49288","34.026372","37.8595","160.149996"
"YP_003045960.1","0.961129","0.89941","0.851102","7.44016","36.474439","36.47468","124.750838"
"YP_003046891.1","0.673866","0.787561","0.927602","7.994138","12.668036","12.82047","130.969026"
"YP_003046926.1","0.856192","0.247961","0.346963","7.998836","8.000723","30.652698","252.734186"
"YP_003044113.1","0.709247","0.879041","0.946882","23.270522","23.270676","23.27648","220.533668"
"YP_003046626.1","0.920009","0.705877","0.714528","5.080857","12.414418","28.011671","188.422003"
"YP_003047413.1","0.692627","0.060125","0.049691","7.695233","25.560068","27.211349","101.503961"
"YP_003044330.1","0.776946","0.615039","0.918758","2e-05","22.91742","141.523607","189.569659"
"YP_003047197.1","0.856653","0.773798","0.29287","0.081161","44.981148","166.17","186.36305"
"YP_003047411.1","0.1661","0.678049","0.891783","8.019542","14.30442","23.999821","167.933196"
"YP_003045553.1","0.58525","0.694499","0.972818","7.996748","9.643243","10.488955","224.180465"
"YP_003047195.1","0.092002","0.69891","0.970516","6.012129","8.971119","32.093168","167.998671"
"YP_003045046.1","0.686662","0.097067","0.115649","8.687446","8.687867","11.782742","190.460086"
